toi,tid,tfopwg_disp,ra,dec,pl_rade,pl_orbper,pl_trandurh,pl_trandep,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate,in_habitable_zone,is_planet,planet_size_category_Earth-sized,planet_size_category_Jupiter-sized,planet_size_category_Neptune-sized,planet_size_category_Super-Earth,star_temp_category_G-dwarf,star_temp_category_Hot-star,star_temp_category_K-dwarf,star_temp_category_M-dwarf
1100.01,318608749,FP,9.126138,-83.567067,4.0506906,20.0731588,3.8449215,1152.9645461,69.3993155,736.1368293,10.5135,205.43,6033.0,4.37,1.14849,2019-08-15 15:39:13,2024-10-18 10:08:02,0,0,False,False,True,False,True,False,False,False
1101.01,271581073,FP,319.551469,-77.529113,9.36823,2.66903,1.548,3110.0,429.86,1268.0,10.5891,262.794,5803.5,4.07,1.56,2019-08-15 15:39:15,2024-09-07 10:08:02,0,0,False,True,False,False,True,False,False,False
1102.01,311890977,FP,263.003209,-76.858265,2.75375,6.63371,2.122,1555.34,22.9987,610.0,10.5652,58.0624,4138.1,4.54,0.63,2019-08-15 15:39:15,2024-09-07 10:08:02,0,0,False,False,False,True,False,False,True,False
1103.01,351603103,PC,310.086743,-63.789963,45.3525,2.94308,4.073,4490.0,2533.34,1976.0,10.5598,320.212,4437.0,4.33,3.13,2019-08-15 15:39:13,2022-07-11 16:02:02,0,1,False,True,False,False,False,False,True,False
1104.01,451599528,FP,279.721286,-85.709137,4.7531892,341.2811281,6.303026,972.5797241,121.1597998,846.173434,7.5622,70.0154,6058.6,4.2,1.39203,2019-08-15 15:39:15,2025-01-20 12:03:29,0,0,False,False,True,False,True,False,False,False
1105.01,274151135,PC,146.053969,-89.471513,2.90726,10.8680523,2.375,1553.0,20.7383,594.0,10.2809,79.5225,4664.0,4.55,0.76,2019-08-15 15:39:14,2025-03-06 12:05:33,0,1,False,False,False,True,False,False,True,False
1106.01,384513078,PC,253.110033,-79.135182,14.7645,11.1149,2.26,900.0,21.9713,603.0,10.0717,523.425,5042.0,4.33,4.94,2019-08-15 15:39:13,2022-08-21 12:02:52,0,1,False,True,False,False,False,False,True,False
1107.01,394561119,CP,155.607863,-82.218869,13.898174,4.0782392,4.8475616,6046.6959687,1619.0081232,1617.8267296,10.0068,281.314,6501.0,4.08,1.74836,2019-08-15 15:39:15,2024-02-15 10:08:02,0,1,False,True,False,False,False,True,False,False
1108.01,295599256,FP,274.221618,-68.197779,22.1531,7.14386,1.467,11146.4,363.901,1183.01373235,9.941,417.08,7860.0,4.15,1.91,2019-08-15 15:39:15,2021-10-29 12:59:15,0,0,False,True,False,False,False,True,False,False
1109.01,50309953,FP,30.198486,-77.610376,8.46404,7.04083,2.979,1580.0,852.336,1505.0,9.7906,102.238,5317.0,4.49,0.91,2019-08-15 15:39:14,2024-09-07 10:08:02,0,0,False,True,False,False,False,False,True,False
111.01,355703913,KP,0.774487,-62.469317,13.086872,2.1061569,1.4688934,12142.2238514,691.8428073,1308.0417533,13.183,508.842,5380.0,4.4337,0.940697,2018-10-22 18:35:39,2024-03-14 16:54:32,0,1,False,True,False,False,False,False,True,False
1110.01,446549905,FP,286.791829,-58.697242,11.1276,2.4545635,2.321,4248.0,2162.73,1899.0,9.6789,243.838,6610.0,4.15,1.64,2019-08-15 15:39:14,2023-08-28 10:08:02,0,0,False,True,False,False,False,True,False,False
1111.01,412014494,FP,291.373783,-60.941042,14.1098,11.4756978,0.808,8341.0,11.4585,512.0,9.3871,312.461,7262.0,4.0,2.13,2019-08-15 15:39:14,2023-09-14 16:02:01,0,0,False,True,False,False,False,True,False,False
1112.01,369864738,FP,163.628917,-87.269735,4.92567,2.78186,2.456,490.0,1323.21,1680.0,9.5162,292.085,6819.0,3.92,2.21,2019-08-15 15:39:13,2021-10-29 12:59:15,0,0,False,False,True,False,False,True,False,False
1113.01,290348382,FP,328.710839,-77.337433,4.59203,6.4410082,1.798,7076.0,8.2114,471.0,9.66865,23.8853,3469.0,4.71,0.53,2019-08-15 15:39:14,2023-08-30 10:08:02,0,0,False,False,True,False,False,False,False,True
1114.01,409934330,APC,302.147728,-71.552443,10.5468,2.4887726,2.632,4852.0,773.3029498,1344.9531805,8.1129,174.475,8048.0,4.438,1.23434,2019-08-16 20:20:50,2023-09-14 16:02:01,0,0,False,True,False,False,False,True,False,False
1115.01,379286801,APC,283.301843,-54.910806,15.8858,4.45199,2.109,8483.38,1013.74,1571.0,10.526,359.215,6708.3,4.2,1.57,2019-08-15 15:39:14,2021-10-29 12:59:15,0,0,False,True,False,False,False,True,False,False
1116.01,304100538,PC,27.699972,-75.848774,2.3107394,5.0100708,2.0644756,409.4812214,210.6631712,971.6657708,9.5268,94.4178,5551.0,4.46214,0.906282,2019-08-26 19:21:33,2024-09-19 10:08:01,0,1,False,False,False,True,True,False,False,False
1117.01,295541511,PC,273.602061,-66.419974,2.56778,2.2281625,2.015,630.0,702.927,1434.0,10.4055,167.598,5731.0,4.43,1.02,2019-08-15 15:39:15,2023-01-24 16:02:02,0,1,False,False,False,True,True,False,False,False
1118.01,90919952,FP,277.432937,-44.625506,10.5468,4.13812,3.911,5560.0,613.964,1386.0,10.5084,365.00800000000004,4898.4,4.33,1.23434,2019-08-22 14:42:10,2021-10-29 12:59:15,0,0,False,True,False,False,False,False,True,False
1119.01,261369656,APC,292.604815,-46.278074,23.9726,10.95663,3.588,3830.0,619.065,1389.0,10.5024,421.518,6456.0,3.92,2.07,2019-08-22 14:42:11,2021-10-29 12:59:15,0,0,False,True,False,False,True,False,False,False
112.01,388104525,KP,55.933639,-65.19378,13.8516093,2.4997996,2.865171,14621.2059647,907.8624196,1399.9894384,11.6035,302.448,5650.0,4.28867,1.13732,2019-05-07 17:42:43,2023-08-10 16:02:02,0,1,False,True,False,False,True,False,False,False
1120.01,143257766,FP,293.389272,-45.892667,13.3343,1.66226,3.321,6030.0,7149.89,2561.0,10.4063,386.323,7301.0,4.23,1.64,2019-08-22 14:42:11,2022-07-14 16:02:02,0,0,False,True,False,False,False,True,False,False
1121.01,24094603,FP,269.648642,-46.065523,10.5468,4.07611,2.062,1454.18,363.901,1183.01373235,11.0605,338.644,5800.55,4.33,1.23434,2019-08-22 14:42:11,2024-09-18 10:08:02,0,0,False,True,False,False,True,False,False,False
1122.01,304774444,FP,281.369481,-52.262928,4.3503,3.6245513,3.042,1299.0,919.571,1183.01373235,10.2934,249.826,6317.0,4.33,1.38,2019-08-22 14:42:11,2023-08-02 16:02:01,0,0,False,False,True,False,True,False,False,False
1123.01,469782185,APC,292.391505,-37.304009,15.1764,1.20928,1.886,11883.8,363.901,1183.01373235,10.2398,161.932,5159.8,4.23,1.27,2019-08-22 14:42:10,2021-10-29 12:59:15,0,0,False,True,False,False,False,False,True,False
1124.01,128790976,APC,300.212928,-43.982529,14.0061,3.5187707,2.408,5634.0,2000.01,1863.0,7.2235,75.7145,6690.0,4.24,1.49,2019-08-22 14:42:10,2023-09-14 10:08:02,0,0,False,True,False,False,False,True,False,False
1125.01,80166433,PC,298.287708,-46.369991,4.1624907,0.7724825,1.3744974,211.3168519,60276.5000547,3996.2877922,8.0465,237.593,8271.0,3.95,2.5027299,2019-08-22 14:42:10,2024-04-25 10:08:01,0,1,False,False,True,False,False,True,False,False
1126.01,405862830,FP,279.062469,-43.620606,2.36498,1.6268695,3.231,1502.0,1946.23,1850.0,10.3579,97.8115,5034.0,4.64,0.73,2019-08-22 14:42:11,2023-08-02 16:02:01,0,0,False,False,False,True,False,False,True,False
1127.01,269450900,FP,292.195297,-36.00026,10.5468,2.32439,4.453,2704.18,68217.5,4502.0,7.3163,177.741,8268.5,3.93,1.23434,2019-08-22 14:42:11,2024-09-07 10:08:02,0,0,False,True,False,False,False,True,False,False
1128.01,425721385,FP,289.761799,-43.074223,6.24633,13.5499,1.795,1180.0,31.6652,660.0,9.7298,222.529,6209.0,4.09,1.63,2019-08-22 14:42:11,2021-10-29 12:59:15,0,0,False,False,True,False,True,False,False,False
1129.01,91576611,FP,284.157959,-29.398357,19.9664,4.43651,3.365,1520.0,8233.41,2653.0,8.7823,247.414,7101.9,3.91,2.32,2019-08-22 14:42:10,2021-10-29 12:59:15,0,0,False,True,False,False,False,True,False,False
113.01,97409519,KP,332.714337,-30.749719,14.201803,3.372877,2.63426,17163.60419,615.165921,1270.187448,12.1893,448.637,6050.0,4.45061,1.02,2018-09-05 18:49:20,2021-10-29 12:59:15,0,1,False,True,False,False,True,False,False,False
1130.01,254113311,CP,286.376004,-41.43764,11.1424,8.34998,1.836,16680.0,19.9348,588.0,10.1429,58.2609,4236.0,4.52,0.74,2019-08-22 14:42:11,2025-07-22 12:04:25,0,1,False,True,False,False,False,False,True,False
1130.02,254113311,CP,286.376004,-41.43764,3.7548333,4.0686405,1.8373729,2650.0950013,84.108766,772.378302,10.1429,58.2609,4236.0,4.52,0.741921,2019-09-03 17:42:04,2025-07-22 12:04:25,0,1,False,False,False,True,False,False,True,False
1131.01,198213332,PC,248.433545,61.718334,4.906408,0.5860366,0.8098934,410.5241553,26813.1057089,3263.6721812,9.2872,222.74,5579.0,3.67,2.39803,2019-08-27 16:09:24,2024-11-14 10:08:02,0,1,False,False,True,False,True,False,False,False
1132.01,267489265,FP,298.781281,54.781445,3.34528,1.5502952,2.938,411.0,10796.6,2839.0,9.2293,286.668,7851.0,4.17,1.86,2019-08-27 16:09:23,2024-03-04 10:08:01,0,0,False,False,False,True,False,True,False,False
1133.01,69997672,FP,294.824079,31.958037,4.86242,1.80709,3.297,450.0,7233.01,2569.0,9.11458,233.369,6244.0,3.84,2.2,2019-09-03 15:31:11,2021-10-29 12:59:15,0,0,False,False,True,False,True,False,False,False
1134.01,122220263,FP,290.02096,36.637774,18.1458,18.6922101,7.765,11126.0,282.175,1141.0,9.03609,170.732,6277.0,4.09,1.65,2019-09-03 15:31:11,2024-03-08 10:08:02,0,0,False,True,False,False,True,False,False,False
1135.01,154872375,CP,193.39637,85.129495,9.06883,8.0277326,4.284,5705.0,248.619,1106.0,9.02855,114.048,5962.7,4.38,1.15,2019-08-27 16:09:24,2025-07-18 16:00:01,0,1,False,True,False,False,True,False,False,False
1136.01,142276270,CP,192.184898,64.855276,5.58857,12.5187279,5.38,2320.0,626.362,1393.0,8.9361,84.5362,5729.0,4.47,0.98,2019-08-27 12:09:00,2024-05-16 10:08:02,0,1,False,False,True,False,True,False,False,False
1136.02,142276270,CP,192.184898,64.855276,2.51593,6.2586065,3.201,813.0,232.392,1087.0,8.9361,84.5362,5729.0,4.47,0.98,2019-10-17 00:30:12,2024-05-08 10:08:01,0,1,False,False,False,True,True,False,False,False
1136.03,142276270,CP,192.184898,64.855276,2.71349,26.3208756,4.414,800.0,26.4328,631.0,8.9361,84.5362,5729.0,4.47,0.98,2019-11-15 23:57:09,2024-05-16 10:08:02,0,1,False,False,False,True,True,False,False,False
1136.04,142276270,CP,192.184898,64.855276,2.1597669,18.795547,4.3425576,470.6731965,48.477077,672.9826313,8.9361,84.5362,5729.0,4.47,0.977727,2020-07-16 04:56:45,2024-09-17 10:08:02,0,1,False,False,False,True,True,False,False,False
1137.01,89389197,PC,301.17768,30.409951,34.7561624,1.3206356,1.6000996,1052.4255997,3652.2582486,1982.7142102,9.00558,419.435,4919.6,4.33,6.3070302,2019-09-03 15:31:11,2022-10-11 16:02:02,0,1,False,True,False,False,False,False,True,False
1138.01,110428269,FP,291.463084,25.189437,6.23181,0.64971,2.076,620.0,83182.0,4731.0,8.90601,395.12,9994.0,4.02,2.59,2019-09-03 15:31:11,2021-10-29 12:59:15,0,0,False,False,True,False,False,True,False,False
1139.01,202563254,PC,304.034336,31.925687,11.3678,4.4780798,4.513,1054.0,31621.7,3715.0,8.86193,238.726,7947.0,4.2,1.83,2019-09-03 15:31:11,2024-11-06 10:08:02,0,1,False,True,False,False,False,True,False,False
114.01,25155310,KP,63.374706,-69.226593,10.5135877,3.2887898,3.4367717,7005.7247902,759.3373533,1338.8392647,10.6103,216.526,5800.0,4.28004,1.24175,2019-05-07 17:42:34,2024-09-09 10:08:01,0,1,False,True,False,False,True,False,False,False
1140.01,320525204,FP,264.961539,56.078974,12.05,13.7431084,2.285,5688.0,84.3234,844.0,8.88797,121.182,5941.5,4.33,1.34,2019-08-27 16:09:25,2025-07-23 10:08:02,0,0,False,True,False,False,True,False,False,False
1142.01,284450803,FP,290.708965,56.615386,42.2321,3.3686634,3.012,3288.0,9856.24,2775.0,8.64028,299.294,7518.0,3.82,2.68,2019-08-27 16:09:26,2024-03-04 10:08:01,0,0,False,True,False,False,False,True,False,False
1143.01,160268701,FP,182.538652,77.352264,17.4989,11.2071839,4.366,3276.0,813.063,1487.0,8.63287,191.984,6152.0,3.84,2.24,2019-08-27 16:09:26,2024-03-04 10:08:01,0,0,False,True,False,False,True,False,False,False
1144.01,28230919,KP,297.710176,48.081864,5.29152,4.8878037,2.184,4279.0,71.6805,810.0,8.5077,37.7647,4757.3,4.56,0.76,2019-08-27 16:09:25,2024-11-14 10:08:02,0,1,False,False,True,False,False,False,True,False
1145.01,350995812,FP,291.92142,36.529898,10.5468,2.97164,1.534,7350.0,3089.18,2076.0,8.5011,438.395,8562.5,4.33,1.23434,2019-09-03 15:31:11,2022-02-16 12:02:11,0,0,False,True,False,False,False,True,False,False
1147.01,288391628,FP,266.962207,83.428826,49.1695,10.9278415,2.468,2743.0,270.142,1129.0,8.36544,218.258,6259.0,3.59,2.92,2019-08-27 16:09:23,2024-03-04 10:08:01,0,0,False,True,False,False,True,False,False,False
1148.01,349827430,KP,161.909027,71.655727,15.8043,5.5514888,4.335,9493.0,802.858,1482.0,7.9179,96.5173,6403.9,4.16,1.55,2019-08-27 16:09:25,2024-05-17 10:08:01,0,1,False,True,False,False,True,False,False,False
1149.01,117789567,APC,300.774016,26.892025,10.5468,2.3202418,2.3817612,5082.9417064,22262.0513573,3115.3801229,7.9172,632.553,8737.5,4.33,1.23434,2019-09-03 15:31:11,2022-10-17 12:03:06,0,0,False,True,False,False,False,True,False,False
115.01,281541555,KP,6.70264,-56.316102,10.5505922,4.7423709,2.4988145,12650.8110411,209.7699043,970.6340996,13.0417,453.808,5377.0,4.42476,0.877585,2018-10-22 18:35:28,2024-09-09 10:08:01,0,1,False,True,False,False,False,False,True,False
1150.01,16740101,KP,307.8599,39.938916,20.3402421,1.4810903,4.1588291,6788.5145388,33326.7304874,3446.0210572,7.58204,204.455,9435.0,4.11,2.28773,2019-09-03 15:31:11,2024-05-17 10:08:01,0,1,False,True,False,False,False,True,False,False
1151.01,69679391,KP,294.661413,31.2192,21.2912,3.4741012,3.317,15748.0,3453.07,2084.3330866,7.55216,136.426,8894.8,4.38,1.62,2019-09-03 15:31:10,2024-04-02 10:08:02,0,1,False,True,False,False,False,True,False,False
1152.01,237184773,FA,283.489697,37.380825,10.5468,6.5011911,5.5463587,4501.3454064,214.9638584,976.5873888,8.0348,105.334,5485.0,4.33,1.23434,2019-09-03 15:31:12,2022-08-15 16:02:01,0,0,False,True,False,False,False,False,True,False
1153.01,154840461,APC,182.691562,85.705076,9.86763,6.0360758,1.255,987.0,464.097,1293.0,8.40534,147.134,6528.3,4.21,1.69,2019-08-27 16:09:26,2024-08-29 10:08:02,0,0,False,True,False,False,False,True,False,False
1154.01,459970307,PC,254.924043,64.699214,2.10208,21.745537,4.196,659.0,28.2504,642.0,9.3188,93.8819,5704.0,4.51,0.93,2019-08-27 16:09:26,2024-05-16 10:08:02,0,1,False,False,False,True,True,False,False,False
1155.01,161450762,FP,309.275852,32.471019,10.5468,1.32003,3.175,552.468,363.901,1183.01373235,9.711,365.00800000000004,5800.55,4.33,1.23434,2019-09-03 15:31:11,2021-10-29 12:59:15,0,0,False,True,False,False,True,False,False,False
1156.01,117256577,FP,300.419309,26.971662,10.5468,1.6865822,2.429,1770.0,363.901,1183.01373235,9.7032,6079.49,5800.55,4.33,1.23434,2019-09-03 15:31:12,2022-02-16 12:02:11,0,0,False,True,False,False,True,False,False,False
1157.01,147576037,FP,144.341393,68.458705,35.7944,13.0727479,3.044,4080.0,221.343,1074.0,9.6043,432.113,5709.8,3.37,3.59,2019-08-27 16:09:25,2022-08-18 12:02:41,0,0,False,True,False,False,True,False,False,False
1158.01,379931600,FP,293.427359,29.596296,24.4055,2.9258727,4.075,6720.0,3028.51,2066.0,9.5967,365.00800000000004,4884.5,4.33,1.3,2019-09-03 15:31:11,2024-09-12 10:08:02,0,0,False,True,False,False,False,False,True,False
1159.01,48188920,FP,282.42081,48.098942,5.28215,0.73774,0.636,524.852,363.901,1183.01373235,9.5937,292.83,6449.5,3.94,2.1,2019-08-27 16:09:26,2021-10-29 12:59:15,0,0,False,False,True,False,True,False,False,False
116.01,238176110,KP,357.846434,-70.152862,11.9514993,2.7985802,2.3801043,16708.7151957,332.556249,1089.1458169,11.0443,149.942,4920.0,4.49371,0.906655,2018-09-05 18:49:20,2024-09-09 10:08:01,0,1,False,True,False,False,False,False,True,False
1160.01,89510024,FP,301.317709,30.67067,10.5468,2.3664127,2.591,300.0,363.901,1183.01373235,9.577,2320.13,5800.55,4.33,1.23434,2019-09-03 15:31:10,2022-10-05 16:02:02,0,0,False,True,False,False,True,False,False,False
1161.01,158324245,KP,286.971388,46.868246,10.5468,1.7635881,3.092,6650.0,7685.79,2608.0,10.2306,519.096,7986.1,4.33,1.23434,2019-08-27 16:09:25,2024-11-14 10:08:02,0,1,False,True,False,False,False,True,False,False
1162.01,13419950,PC,305.289344,41.462366,10.5468,7.3166682,3.255,3210.0,1221.82,1647.0,9.65306,348.481,8730.0,4.33,1.23434,2019-09-03 15:31:12,2024-11-14 10:08:02,0,1,False,True,False,False,False,True,False,False
1163.01,375542276,PC,294.091757,19.639255,10.5468,3.0771612,2.6914319,4703.2844346,2636.8654415,1827.6445751,9.47751,148.342,9311.3,4.33,1.23434,2019-09-03 15:31:12,2024-05-17 10:08:01,0,1,False,True,False,False,False,True,False,False
1164.01,16102323,FP,307.336613,37.508561,10.5468,3.2077145,2.708,9640.0,363.901,1183.01373235,9.329701,827.868,5800.55,4.33,1.23434,2019-09-03 15:31:11,2022-10-03 16:02:02,0,0,False,True,False,False,True,False,False,False
1165.01,458478250,KP,232.146641,66.35871,14.688,2.2552845,2.05,20820.0,549.715,1348.0,9.76703,126.261,5787.0,4.5,0.96,2019-08-27 16:09:25,2024-04-02 10:08:02,0,1,False,True,False,False,True,False,False,False
1166.01,138361973,FP,293.764981,37.53859,8.29008,1.8824539,2.46,1391.0,15173.2,3091.0,9.7604,153.743,5900.4,4.39,1.13,2019-09-03 15:31:12,2024-10-08 10:08:02,0,0,False,True,False,False,True,False,False,False
1167.01,232967666,FP,198.152378,71.618139,4.96345,15.196,1.792,1970.0,363.901,1183.01373235,10.3874,209.618,5807.0,4.33,1.14,2019-08-27 16:09:25,2021-10-29 12:59:15,0,0,False,False,True,False,True,False,False,False
1168.01,41330864,FP,301.710466,38.431023,23.6019,2.1358631,1.559,10325.0,1540.95,1745.0,10.381,274.162,5969.0,4.17,1.5,2019-09-03 15:31:11,2024-04-10 10:08:02,0,0,False,True,False,False,True,False,False,False
1169.01,302518439,PC,134.120039,72.533276,17.4647,6.7075429,2.125,11920.0,225.822,1079.0,10.6405,259.0,6134.3,4.33,1.24,2019-08-27 16:09:24,2024-05-17 10:08:01,0,1,False,True,False,False,True,False,False,False
117.01,322307342,KP,15.006077,-58.904724,16.4747611,3.5862962,3.3710943,5729.3246858,1787.5955937,1658.3915202,11.7806,603.955,5704.8,3.84,2.00441,2018-09-05 18:50:25,2022-10-17 16:02:02,0,1,False,True,False,False,True,False,False,False
1170.01,294176967,FP,300.805115,52.040842,29.3616,1.8296155,2.166,1406.0,32867.0,3751.0,10.349,880.107,7875.0,3.61,3.5,2019-08-27 16:09:24,2024-12-17 16:02:02,0,0,False,True,False,False,False,True,False,False
1171.01,101929303,FP,299.273862,35.988359,31.8624,11.1876137,3.183,4924.0,838.609,1499.0,10.3075,482.763,7266.0,4.06,2.05,2019-09-03 15:31:11,2024-10-08 10:08:02,0,0,False,True,False,False,False,True,False,False
1172.01,1717732429,FP,282.474539,55.26639,10.5468,7.8513949,6.835,22029.0,363.901,1183.01373235,10.3018,875.061,5800.55,4.33,1.23434,2019-08-27 16:09:24,2025-07-23 16:00:01,0,0,False,True,False,False,True,False,False,False
1173.01,232967440,CP,197.683097,70.768012,9.39131,7.0643978,2.424,8268.0,104.311,890.0,10.2938,132.353,5429.6,4.44,0.96,2019-08-27 16:09:26,2024-03-29 10:08:02,0,1,False,True,False,False,False,False,True,False
1174.01,154089169,CP,209.217175,68.618211,2.35888,8.9534775,2.696,1136.0,45.5604,723.0,10.2549,94.6375,5029.5,4.61,0.76,2019-08-27 16:09:26,2025-04-20 12:03:53,0,1,False,False,False,True,False,False,True,False
1175.01,30329585,FP,289.238688,31.323574,5.55812,7.5022708,2.605,1760.0,129.866,940.0,10.2026,216.517,6229.0,4.31,1.27,2019-09-03 15:31:12,2024-05-17 10:08:01,0,0,False,False,True,False,True,False,False,False
1176.01,230088370,PC,247.35668,71.505873,12.4023108,14.0077666,5.8727493,5924.8349672,264.4796635,1028.5320293,10.1772,295.561,6557.7,4.18,1.57435,2019-08-27 16:09:26,2025-07-23 10:08:02,0,1,False,True,False,False,False,True,False,False
1178.01,359496368,FP,279.101036,55.391781,2.35964,2.6652007,3.49,819.0,2905.35,2045.0,10.1358,36.7224,4043.4,4.69,0.56,2019-08-27 16:09:26,2025-07-23 16:00:01,0,0,False,False,False,True,False,False,True,False
1179.01,148914726,APC,187.055897,67.240043,8.67407,1.2615323,1.039,2841.0,1437.18,1715.0,10.1313,86.444,4927.9,4.57,0.78,2019-08-27 12:09:00,2024-09-04 10:08:02,0,0,False,True,False,False,False,False,True,False
118.01,266980320,CP,349.559266,-56.903986,4.44029,6.0344667,1.89,1800.0,64.2648,788.0,9.179,94.1719,5586.0,4.36763,1.05,2018-09-05 18:51:57,2023-11-15 16:02:02,0,1,False,False,True,False,True,False,False,False
1180.01,158002130,CP,214.555774,82.193764,3.00336,9.6867516,2.512,1669.0,41.6645,707.0,10.112,72.0238,4738.1,4.59,0.73,2019-08-27 16:09:25,2025-04-20 12:03:53,0,1,False,False,False,True,False,False,True,False
1181.01,229510866,CP,297.215817,64.354351,16.7087,2.1031647,5.059,7142.0,14140.0,3037.0,10.079,302.819,6122.0,3.93,1.93,2019-08-27 16:09:24,2024-11-14 10:08:02,0,1,False,True,False,False,True,False,False,False
1182.01,341544930,FP,201.614657,65.306346,27.538,7.6416041,2.654,6025.0,478.683,1303.0,10.0049,365.00800000000004,6496.7,4.33,2.05,2019-08-27 16:09:26,2024-05-23 10:08:02,0,0,False,True,False,False,True,False,False,False
